id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,c1,c2,c3,c4,c5,m1,m2,m3,m4,m5,m6,m7,m8
zxPRCD6C6g7djp_zvBR94YlNz4VW_BkKMAeFLa12Zjp3dXo,E6r_d92tI5op_itF-VzbBskQzfKflAAC1Jc5xpPz97Lgmv0,-usR_6y0z-0zOPDY7UiCH_qj8kzmZvWJ0OURCeWSBjyGE2_OkF-NM2M6rYMDVopaPc7Xs-4lvVy-5Q,Trafalgar222,4086,1558937193000,47,,,,,,"{'platformId': 'NA1', 'gameId': 2978872474, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1550296635194, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2978852146, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1550294301747, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977436408, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1550123685984, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977408424, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1550121451809, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977389040, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1550119116918, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2976834107, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1550034931675, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2976790518, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1550031662437, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2976739668, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1550029304650, 'role': 'SOLO', 'lane': 'BOTTOM'}"
lP4fdpPiOaC873OrwDw-22At3O8vGKZUdXoOj22S68njZlA,zGrqVcX3D51mADVrfy4oJKuqEJHtV74MTfMaM1N9q8jkCw,Mbo7MIw_niA_o2dAr3jsaLwn_YGQZIcmxob13W9oScEoxYQ7VZBNUaJ1AZBZ6disqy_AzXgfHO5P6w,FieryOmega,4027,1556068243000,55,,,,,,"{'platformId': 'NA1', 'gameId': 3025214876, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1555786727080, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3021657774, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1555374215403, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3020168183, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1555207174657, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3019970343, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1555182953892, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3019873919, 'champion': 203, 'queue': 420, 'season': 13, 'timestamp': 1555172149109, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2977289959, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1550110230097, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977260433, 'champion': 254, 'queue': 420, 'season': 13, 'timestamp': 1550107961070, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2974912512, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1549832654564, 'role': 'NONE', 'lane': 'JUNGLE'}"
chxIlwfAHhFwpk-lYlScMuWN4HRTYQ-wZyRGTcXDu52sePw,5WqKlUd5fWHjk7r7I7-YClB_ur8NbVAhnyt-Zt_79CZCiN0,6_m4ZsufdgXmckqzSwmXTVgqCjKlkJj8CBV91tPaK3RsW2p7SZhJ-XwE6ChrGdFBxpEDDpSAWxjooQ,GodHatesFlags69,3187,1555041235000,50,,,,,,"{'platformId': 'NA1', 'gameId': 3019025194, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1555039522935, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3019006872, 'champion': 555, 'queue': 420, 'season': 13, 'timestamp': 1555037604900, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3018760105, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1555026063498, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3018530174, 'champion': 555, 'queue': 420, 'season': 13, 'timestamp': 1555015728793, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2960857765, 'champion': 555, 'queue': 420, 'season': 13, 'timestamp': 1548474605781, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2960824593, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1548472067252, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2960204827, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1548386994325, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2960171958, 'champion': 80, 'queue': 420, 'season': 13, 'timestamp': 1548384389512, 'role': 'SOLO', 'lane': 'TOP'}"
2WCbfbuVa_FV1rHoDHir8WnQ9NYeGOvD4vbcxHBpsWP8F68,hXixBYlF3_dTbA7nMn5xhTNSzP3x7c2cIuVJS3xPu3vf93A,7Efd9pNQNJrLQx43Nk_fBN0zgkF6rp8HgpVgfr4KZiFvtaSWPozbv6QxzV9tRAd1iC5n4pANT3eoKA,Empress Cloon,4086,1558674189000,55,,,,,,"{'platformId': 'NA1', 'gameId': 3044229050, 'champion': 45, 'queue': 420, 'season': 13, 'timestamp': 1558049082966, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3031036062, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1556506155232, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3031008102, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1556503931181, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3027704652, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1556090789288, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3026090734, 'champion': 27, 'queue': 420, 'season': 13, 'timestamp': 1555896817608, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3025922714, 'champion': 41, 'queue': 420, 'season': 13, 'timestamp': 1555880616043, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3020282235, 'champion': 27, 'queue': 420, 'season': 13, 'timestamp': 1555214724708, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3016288380, 'champion': 51, 'queue': 420, 'season': 13, 'timestamp': 1554694616882, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
Ge1neCQKmIbzL_Rrt504P165iPoiwtwMf9h2JtPlJ_1lDN0,NP_Sq3rpc0DQCXmWQsW-rcZ-UXhCbTS14reZraM2yZrTVQ,uiUKCA49fyKXbdfE5j9zMN4XbCwF9g7BDL2km3LTw4cd3NX0LM7eNyy_FR6UGf0AX0NVKTJyZBJGug,Jalleyfish,661,1550284302000,36,,,,,,"{'platformId': 'NA1', 'gameId': 2965762723, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548901060406, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2965688518, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548898682106, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2964647176, 'champion': 44, 'queue': 420, 'season': 13, 'timestamp': 1548816459814, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2964601746, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548813986809, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2964539584, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548811967000, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963765773, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548730547228, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963711829, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548727359598, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2961869321, 'champion': 37, 'queue': 420, 'season': 13, 'timestamp': 1548557409867, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
MxV1ROSmlAGRrl3FpSN_UgoBgx0NooTag-4kXggftWP5u_Y,af0g4IQ-d02d5emEkj2dSv2_9BPxdc7zP_bMNT7FF4frubE,Ni0O7xZz3Ah5kzyK0rrhtDrC0OqqlouR1sF4Fs7U9xfM8IMmM7uZJdCLG4NklpcpSKN7BIQAn6GKSw,highflyinginger,1426,1555715912000,40,,,,,,"{'platformId': 'NA1', 'gameId': 3020325648, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1555217805272, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3020285224, 'champion': 61, 'queue': 420, 'season': 13, 'timestamp': 1555215428282, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3020275717, 'champion': 58, 'queue': 420, 'season': 13, 'timestamp': 1555213442666, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3019865862, 'champion': 518, 'queue': 420, 'season': 13, 'timestamp': 1555173105919, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3019870548, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1555170415846, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3019381666, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1555107248669, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3019373559, 'champion': 39, 'queue': 420, 'season': 13, 'timestamp': 1555104819919, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3019328126, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1555102496788, 'role': 'SOLO', 'lane': 'MID'}"
xuNaUsDvXEKRHuPNvtzm_x57YKeJLcwLD-mZaqLY8DY-itQ,OMqKYSOgPAPxC2pAJQyai758cbjGFJwaZypinkNO9iZsDrc,NkAapN-oOtV9Y8a5D-YoS_RIjYoI-p-v45cB5juYg_7sG5apWape-pHXRFGlbPPwajl_IAoX8PJnYg,whiteravvit,3222,1550457504000,77,,,,,,"{'platformId': 'NA1', 'gameId': 2963210426, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548666108501, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2963187159, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548664024238, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2963183536, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1548662086004, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2962594683, 'champion': 14, 'queue': 420, 'season': 13, 'timestamp': 1548636632109, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2962097929, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548573907611, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2961887444, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548559044912, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2961524446, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548528090792, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2961343796, 'champion': 23, 'queue': 420, 'season': 13, 'timestamp': 1548489619731, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}"
it4aHwxxp21a4drk6CuqRkqoCdgR146Fc5JBJM1yPvy8oSM,LDX7ZXjdDbmVtpHMieOjE2QyJDLWjmEXBof3knFKVYpP9uI,KBKhu3BJHZROrqjQPTPev3pSKbvfxuw_8BWgTjKBXyPdlKGiJvzWkiFlPXlOgA7EwKp9cFltuk9cbg,nastyoddball,4027,1559002737000,56,,,,,,"{'platformId': 'NA1', 'gameId': 3052702313, 'champion': 85, 'queue': 420, 'season': 13, 'timestamp': 1559000275621, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052654138, 'champion': 86, 'queue': 420, 'season': 13, 'timestamp': 1558995888152, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052627703, 'champion': 13, 'queue': 420, 'season': 13, 'timestamp': 1558994240873, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052313573, 'champion': 64, 'queue': 420, 'season': 13, 'timestamp': 1558941174635, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052298269, 'champion': 85, 'queue': 420, 'season': 13, 'timestamp': 1558939425647, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051678592, 'champion': 55, 'queue': 420, 'season': 13, 'timestamp': 1558912626574, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3038276873, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1557373162967, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3038236196, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1557368682108, 'role': 'DUO_SUPPORT', 'lane': 'MID'}"
2v7xw947g64VEpsv1pvUY5vRLLA66QdGjHhDsM8RD32DPJ4,O8ql7oi_lSvRhrpdmg4-MjN2fyFm4-1FKHS6TA5BjV7SrkY,HiR2qbUU07ayrS5qHgx3oQcuaJU8wufSjtxbcKkQhP2ibHVvwzFslR_scVuSQjjknuqJGEHFD9ekkQ,sensetive man,588,1558822990000,60,,,,,,"{'platformId': 'NA1', 'gameId': 3023813261, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1555633555004, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2975239442, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549858444228, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2975192780, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549854946029, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2975144667, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549851490168, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2970117036, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1549332259052, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962469245, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1548628312338, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962446633, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1548625472808, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962352922, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1548616860834, 'role': 'NONE', 'lane': 'JUNGLE'}"
ILyLflcCxQ8OzmMHDDEChPgZ5rt8kocIAtE_0_CQKfPHCm8,bmWf9C0rTUOeRESl-3Y24YwFWfWeH2E1_rNdv0QhL722_A,5lOzFtwari_2hU_rjLjO7nIBKi9Nbts52Grhu9m7zgs2mc3fI1Sos6_70tLnBUdYrIqZ1EBc4wNnSQ,ZJSpaMM,4087,1558107345000,49,,,,,,"{'platformId': 'NA1', 'gameId': 3044670982, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1558106901123, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3018327616, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1554968029474, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3014130935, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1554450466969, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2977928018, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1550205624669, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977625480, 'champion': 517, 'queue': 420, 'season': 13, 'timestamp': 1550171706894, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2977589928, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1550159252164, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2976460018, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1550002889804, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2976451995, 'champion': 51, 'queue': 420, 'season': 13, 'timestamp': 1549999850795, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
sUUB8qvt0jiZ1LLDhwXwZLF3LAq7pb6JX5hPD0Y268mF3Bw,KKgqVZPh9DRkDb7VZQUnRgVmu08X9R0PTd4YaIVSOf1b7x8,jujY-t7GZ9iAhsOOqzqBqWrgH-0pjmHjdWEulAnwZLNBMkmo2KJAIAQtfIcmIOU3V1qLWADrHD-bFg,Jerad Carrier,1301,1558143223000,34,,,,,,"{'platformId': 'NA1', 'gameId': 3044452237, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1558063680085, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3044428398, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1558062836938, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3044373383, 'champion': 91, 'queue': 420, 'season': 13, 'timestamp': 1558059353759, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3042572752, 'champion': 91, 'queue': 420, 'season': 13, 'timestamp': 1557862697582, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3041327173, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1557721827014, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3041204943, 'champion': 91, 'queue': 420, 'season': 13, 'timestamp': 1557718666688, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3041134417, 'champion': 54, 'queue': 420, 'season': 13, 'timestamp': 1557716218751, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3041094756, 'champion': 91, 'queue': 420, 'season': 13, 'timestamp': 1557713766205, 'role': 'SOLO', 'lane': 'MID'}"
lL4JO-uWPiXIQj9bHgT-Mn24k_OaoMGAJCf5yXZiGaJTgK4,BrOcHrU85eNg31gMm1zZKAHsRROtuSdHwLNBWOTSHwbsoMw,HdUZVNRfcZPodb-ZOVkFLJNU3x7SfDrAoAWFay11hLHLoPE5digYA6ZHaL7ISt-uqI28mGETcNkexQ,EmPeRoR Prince,3902,1553343576000,56,,,,,,"{'platformId': 'NA1', 'gameId': 3004817299, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1553341503860, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3004823673, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1553337204566, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3003621321, 'champion': 10, 'queue': 420, 'season': 13, 'timestamp': 1553158602823, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3003574679, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1553148838733, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3003553613, 'champion': 157, 'queue': 420, 'season': 13, 'timestamp': 1553148131994, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3003538236, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1553146413782, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3002687923, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1553057282026, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3000587559, 'champion': 238, 'queue': 420, 'season': 13, 'timestamp': 1552798188439, 'role': 'SOLO', 'lane': 'MID'}"
wy76D8nduiPq2NbBxWsvYvGTv_MpcULy1mWgRpK3a7eF3aI,ctEsdIuHLD7WgRiFCetMl5OB6xPSSlfYT_tdzMWePR8RTag,SxJ9FdWjCaNTJwSKae4OdeKML4ILP2cYRk_zsNCOuczuxw0Kyr2F97xO8o4p4MhrUN5vYLDUT7ut8g,Psalms18  37,28,1558825442000,75,,,,,,"{'platformId': 'NA1', 'gameId': 2972167666, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549517800933, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2972137809, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549515452498, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2972056914, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549509077234, 'role': 'DUO_SUPPORT', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2972027832, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549507224722, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2969931287, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549315546679, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2969895986, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1549313678859, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2961560732, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1548530092291, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2961540698, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1548527185377, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
1SLTbDU4QYV1rDyg5oiIVSlQF9IcaKt5cSKf2CML7cOkLP8,idpKEOrq_VjcNWltW-GiFa6-yuQakbsVomdgUGx-2SKlMMU,57xVF9yWV__SnaEwiMJXk1XrimypGaU-OCtmCsQhERD4pEqQHh4iRv--EJ5m2od7jG7yh-CTmwN5Nw,Bradrick,23,1558995101000,192,,,,,,"{'platformId': 'NA1', 'gameId': 3052614669, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558993325776, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052586765, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558991201060, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052557855, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558988746861, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052550264, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558986542091, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052169384, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558929606877, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3051867275, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1558920586634, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051861032, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1558919167807, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3051786839, 'champion': 19, 'queue': 420, 'season': 13, 'timestamp': 1558917367317, 'role': 'NONE', 'lane': 'JUNGLE'}"
UU1eKnpQNhY0TiYj5iRrmX_FqxL9IzkkZ6aRf3WZGm_0Nk4,_EtD-4MTatmWci0JpTcAXCtzg8V4URlYK_6hZ8GAkP3mZys,2d41UTog0HS5jH-pB14xuAL5YgEKvCyqF0zrEfNk-v5ocQ-JwZUMcM0ZDi6WSYTaETYyadTNOQoWRw,carryyoMother,953,1552844586000,44,,,,,,"{'platformId': 'NA1', 'gameId': 3000823748, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1552841827354, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3000778570, 'champion': 9, 'queue': 420, 'season': 13, 'timestamp': 1552839204386, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2969994234, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1549322511761, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2969962053, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1549318981911, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2969110635, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1549221392148, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2969079048, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1549218489609, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2966224456, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1548960764104, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2966216163, 'champion': 35, 'queue': 420, 'season': 13, 'timestamp': 1548957807014, 'role': 'NONE', 'lane': 'JUNGLE'}"
